ticker,peak_cycle_date,bot_cycle_date,peak_pattern,bot_pattern,peak_date,bot_date,peak_hit,bot_hit,all_peak_count,all_bot_count
AEGN,2018-04-24,2020-05-14,"[20, 25, 30, 40, 53, 75, 84, 90, 96, 111, 122, 126, 132, 138, 153, 160, 186, 198, 209, 228, 251, 256, 280, 298, 304, 308, 314, 320, 325, 335, 349, 354, 362, 377, 387, 405, 417, 436, 456, 479, 487, 496, 508, 527, 534, 540, 553, 560]","[10, 21, 30, 45, 50]","['2018-05-22', '2018-05-30', '2018-06-06', '2018-06-20', '2018-07-10', '2018-08-09', '2018-08-22', '2018-08-30', '2018-09-10', '2018-10-01', '2018-10-16', '2018-10-22', '2018-10-30', '2018-11-07', '2018-11-29', '2018-12-11', '2019-01-18', '2019-02-06', '2019-02-22', '2019-03-21', '2019-04-24', '2019-05-01', '2019-06-05', '2019-07-01', '2019-07-10', '2019-07-16', '2019-07-24', '2019-08-01', '2019-08-08', '2019-08-22', '2019-09-12', '2019-09-19', '2019-10-01', '2019-10-22', '2019-11-05', '2019-12-02', '2019-12-18', '2020-01-16', '2020-02-14', '2020-03-19', '2020-03-31', '2020-04-14', '2020-04-30', '2020-05-28', '2020-06-08', '2020-06-16', '2020-07-06', '2020-07-15']","['2020-05-29', '2020-06-15', '2020-06-26', '2020-07-20', '2020-07-27']","[1.95, 0.125, 0.625, 0.2916666666666667, 0.4166666666666667, 0.14583333333333334, 0.08333333333333333, 0.020833333333333332]","[2.7399999999999998, 1.0, 0.6, 0.8, 0.6, 0.2, 0.0, 0.0]",633,626
AEHR,2020-06-03,2020-07-06,"[9, 18, 30, 35]","[6, 10]","['2020-06-16', '2020-06-29', '2020-07-16', '2020-07-23']","['2020-07-14', '2020-07-20']","[2.8, 1.0, 0.5, 0.5, 0.75, 0.5, 0.0, 0.0]","[2.75, 1.0, 1.0, 0.5, 0.5, 0.0, 0.0, 0.0]",449,459
AEIS,2020-07-15,2020-06-11,[6],"[11, 18, 22]",['2020-07-23'],"['2020-06-26', '2020-07-08', '2020-07-14']","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.433333333333333, 1.0, 0.6666666666666666, 0.0, 0.3333333333333333, 0.3333333333333333, 0.6666666666666666, 0.0]",548,530
AEMD,2020-06-18,2017-10-19,"[15, 22]","[5, 14, 34, 43, 64, 73, 84, 90, 104, 108, 117, 126, 144, 158, 167, 172, 198, 203, 217, 228, 243, 265, 280, 286, 294, 310, 320, 330, 337, 346, 362, 375, 390, 400, 411, 424, 446, 477, 494, 498, 506, 510, 517, 529, 546, 575, 589, 603, 609, 641, 646]","['2020-07-10', '2020-07-21']","['2017-10-26', '2017-11-08', '2017-12-07', '2017-12-20', '2018-01-23', '2018-02-05', '2018-02-21', '2018-03-01', '2018-03-21', '2018-03-27', '2018-04-10', '2018-04-23', '2018-05-17', '2018-06-07', '2018-06-20', '2018-06-27', '2018-08-03', '2018-08-10', '2018-08-30', '2018-09-17', '2018-10-08', '2018-11-07', '2018-11-29', '2018-12-10', '2018-12-20', '2019-01-15', '2019-01-30', '2019-02-13', '2019-02-25', '2019-03-08', '2019-04-01', '2019-04-18', '2019-05-10', '2019-05-24', '2019-06-11', '2019-06-28', '2019-07-31', '2019-09-13', '2019-10-08', '2019-10-14', '2019-10-24', '2019-10-30', '2019-11-08', '2019-11-26', '2019-12-20', '2020-02-04', '2020-02-25', '2020-03-16', '2020-03-24', '2020-05-08', '2020-05-15']","[2.65, 1.0, 0.5, 0.5, 0.5, 0.0, 0.5, 0.0]","[1.8686274509803922, 0.09803921568627451, 0.6078431372549019, 0.23529411764705882, 0.39215686274509803, 0.17647058823529413, 0.09803921568627451, 0.0392156862745098]",276,278
AERI,2019-05-09,2020-06-11,"[18, 27, 36, 45, 66, 73, 90, 94, 104, 108, 112, 119, 124, 134, 152, 160, 169, 187, 198, 205, 225, 234, 249, 254, 260, 271, 283, 296, 300]",[22],"['2019-06-05', '2019-06-18', '2019-07-01', '2019-07-15', '2019-08-13', '2019-08-22', '2019-09-17', '2019-09-23', '2019-10-07', '2019-10-11', '2019-10-17', '2019-10-28', '2019-11-04', '2019-11-18', '2019-12-13', '2019-12-26', '2020-01-09', '2020-02-05', '2020-02-21', '2020-03-03', '2020-03-31', '2020-04-14', '2020-05-05', '2020-05-12', '2020-05-20', '2020-06-05', '2020-06-23', '2020-07-13', '2020-07-17']",['2020-07-14'],"[1.9517241379310346, 0.06896551724137931, 0.6206896551724138, 0.2413793103448276, 0.41379310344827586, 0.3103448275862069, 0.10344827586206896, 0.0]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",161,160
AESE,2020-07-02,2020-06-26,"[4, 15]","[6, 11, 18]","['2020-07-09', '2020-07-24']","['2020-07-07', '2020-07-14', '2020-07-23']","[2.15, 1.0, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0]","[2.7666666666666666, 1.0, 0.6666666666666666, 0.0, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.0]",49,49
AEY,2020-05-21,2020-06-01,"[12, 27]","[17, 30]","['2020-06-09', '2020-06-30']","['2020-06-24', '2020-07-14']","[2.9499999999999997, 1.0, 0.5, 0.0, 1.0, 0.5, 0.0, 0.0]","[2.15, 1.0, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0]",428,424
AEYE,2020-06-30,2020-06-15,"[12, 16]","[6, 15]","['2020-07-17', '2020-07-23']","['2020-06-23', '2020-07-07']","[2.4, 1.0, 1.0, 0.0, 0.5, 0.0, 0.0, 0.0]","[3.15, 1.0, 0.5, 0.5, 1.0, 0.0, 0.0, 0.0]",110,115
AEZS,2020-06-25,2019-10-16,"[14, 18]","[12, 23, 30, 73, 80, 105, 135, 156, 166, 179, 186, 194]","['2020-07-16', '2020-07-22']","['2019-11-01', '2019-11-18', '2019-11-27', '2020-01-31', '2020-02-11', '2020-03-18', '2020-04-30', '2020-06-01', '2020-06-15', '2020-07-02', '2020-07-14', '2020-07-24']","[2.55, 1.0, 1.0, 0.0, 0.5, 0.5, 0.0, 0.0]","[1.975, 0.08333333333333333, 0.5833333333333334, 0.3333333333333333, 0.5, 0.08333333333333333, 0.0, 0.0]",395,393
AFH,2020-07-09,2020-06-26,"[6, 10]",[20],"['2020-07-17', '2020-07-23']",['2020-07-27'],"[2.75, 1.0, 1.0, 0.5, 0.5, 0.0, 0.0, 0.0]","[2.0999999999999996, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",163,145
AFIN,2020-06-16,2020-05-29,"[12, 20]","[9, 18, 29, 40]","['2020-07-02', '2020-07-15']","['2020-06-11', '2020-06-24', '2020-07-10', '2020-07-27']","[2.75, 1.0, 1.0, 0.5, 0.5, 0.0, 0.0, 0.0]","[2.125, 1.0, 0.5, 0.25, 0.5, 0.5, 0.0, 0.0]",40,48
AFINP,2020-06-30,2020-07-14,[12],[6],['2020-07-17'],['2020-07-22'],"[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]",28,25
AFMD,2020-06-22,2020-04-01,[12],"[22, 30, 50, 66, 71]",['2020-07-09'],"['2020-05-04', '2020-05-14', '2020-06-12', '2020-07-07', '2020-07-14']","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.6, 0.8, 0.8, 0.4, 0.4, 0.0, 0.4, 0.0]",111,110
AFYA,2020-04-07,2020-04-24,"[15, 24, 28, 36, 53, 61, 72]","[6, 14, 21, 44, 55]","['2020-04-29', '2020-05-12', '2020-05-18', '2020-05-29', '2020-06-23', '2020-07-06', '2020-07-21']","['2020-05-04', '2020-05-14', '2020-05-26', '2020-06-26', '2020-07-14']","[2.2142857142857144, 1.0, 0.5714285714285714, 0.14285714285714285, 0.5714285714285714, 0.2857142857142857, 0.0, 0.0]","[2.2800000000000002, 0.6, 0.6, 0.2, 0.4, 0.0, 0.4, 0.2]",26,26
AGBA,2019-12-13,2020-03-20,"[70, 122, 126, 141, 145]",[],"['2020-03-26', '2020-06-10', '2020-06-16', '2020-07-08', '2020-07-14']",[],"[1.86, 0.0, 0.6, 0.4, 0.4, 0.2, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0]",7,1
AGBAU,2019-09-04,2019-11-20,"[12, 110]","[6, 55, 75]","['2019-09-20', '2020-02-11']","['2019-11-29', '2020-02-11', '2020-03-11']","[3.15, 0.5, 1.0, 0.5, 0.5, 0.0, 0.5, 0.0]","[2.7666666666666666, 0.3333333333333333, 0.3333333333333333, 0.6666666666666666, 0.6666666666666666, 0.0, 0.3333333333333333, 0.3333333333333333]",6,10
AGEN,2020-05-19,2019-10-02,"[9, 15, 26, 42]","[18, 32, 37, 45, 54, 70, 79, 87, 93, 108, 118, 125, 130, 135, 146, 150, 155, 170, 175, 187, 198]","['2020-06-02', '2020-06-10', '2020-06-25', '2020-07-20']","['2019-10-28', '2019-11-15', '2019-11-22', '2019-12-05', '2019-12-18', '2020-01-13', '2020-01-27', '2020-02-06', '2020-02-14', '2020-03-09', '2020-03-23', '2020-04-01', '2020-04-08', '2020-04-16', '2020-05-01', '2020-05-07', '2020-05-14', '2020-06-05', '2020-06-12', '2020-06-30', '2020-07-16']","[2.5500000000000003, 1.0, 0.5, 0.25, 0.75, 0.25, 0.0, 0.0]","[2.0142857142857142, 0.23809523809523808, 0.5238095238095238, 0.42857142857142855, 0.42857142857142855, 0.2857142857142857, 0.09523809523809523, 0.0]",441,433
AGFS,2020-05-18,2020-07-09,"[13, 22, 45]",[12],"['2020-06-05', '2020-06-18', '2020-07-22']",['2020-07-27'],"[2.1, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]",116,129
AGIO,2020-07-02,2020-06-22,[12],[15],['2020-07-21'],['2020-07-14'],"[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.9, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]",160,158
AGLE,2020-06-05,2020-04-16,"[12, 18, 31]","[20, 30, 39, 50, 56, 63]","['2020-06-23', '2020-07-01', '2020-07-21']","['2020-05-14', '2020-05-29', '2020-06-11', '2020-06-26', '2020-07-07', '2020-07-16']","[2.433333333333333, 1.0, 0.6666666666666666, 0.0, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0]","[2.333333333333333, 0.6666666666666666, 0.6666666666666666, 0.5, 0.5, 0.16666666666666666, 0.0, 0.0]",99,105
AGMH,2020-04-07,2020-03-12,"[55, 75]","[6, 11, 18, 24, 49, 90]","['2020-06-25', '2020-07-24']","['2020-03-20', '2020-03-27', '2020-04-07', '2020-04-16', '2020-05-21', '2020-07-21']","[2.45, 0.0, 0.0, 1.0, 0.5, 0.0, 0.5, 0.5]","[2.683333333333333, 0.8333333333333334, 0.6666666666666666, 0.16666666666666666, 0.6666666666666666, 0.3333333333333333, 0.16666666666666666, 0.0]",61,60
AGNC,2020-04-22,2020-06-11,"[6, 10, 24, 31, 38, 45, 49]","[9, 20]","['2020-04-30', '2020-05-06', '2020-05-27', '2020-06-05', '2020-06-16', '2020-06-25', '2020-07-01']","['2020-06-24', '2020-07-10']","[1.957142857142857, 0.8571428571428571, 0.5714285714285714, 0.2857142857142857, 0.42857142857142855, 0.14285714285714285, 0.0, 0.0]","[2.3, 1.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0]",275,287
AGNCM,2020-06-16,2020-01-29,"[5, 16, 24]","[10, 21, 34, 45, 54, 60, 74, 88, 95, 108, 115]","['2020-06-23', '2020-07-09', '2020-07-21']","['2020-02-12', '2020-02-28', '2020-03-18', '2020-04-02', '2020-04-16', '2020-04-24', '2020-05-14', '2020-06-04', '2020-06-15', '2020-07-02', '2020-07-14']","[2.0666666666666664, 1.0, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333]","[2.209090909090909, 0.0, 0.6363636363636364, 0.45454545454545453, 0.45454545454545453, 0.2727272727272727, 0.09090909090909091, 0.09090909090909091]",37,31
AGNCN,2020-06-10,2020-06-18,[9],"[10, 15]",['2020-06-23'],"['2020-07-02', '2020-07-10']","[2.5, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]","[2.5, 1.0, 0.5, 1.0, 0.5, 0.0, 0.0, 0.0]",65,65
AGNCO,2020-05-19,2020-05-14,"[15, 24]","[20, 34]","['2020-06-10', '2020-06-23']","['2020-06-12', '2020-07-02']","[3.15, 1.0, 0.5, 0.5, 1.0, 0.0, 0.0, 0.0]","[2.0, 1.0, 1.0, 0.5, 0.0, 0.0, 0.0, 0.5]",17,15
AGNCP,2020-04-20,2020-06-22,"[8, 14, 25, 36, 40, 45]","[8, 24]","['2020-04-30', '2020-05-08', '2020-05-26', '2020-06-10', '2020-06-16', '2020-06-23']","['2020-07-02', '2020-07-27']","[2.1166666666666667, 1.0, 0.6666666666666666, 0.5, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0]","[2.4, 1.0, 1.0, 0.0, 0.5, 0.0, 0.0, 0.0]",11,11
AGRX,2020-06-25,2020-06-11,[15],[22],['2020-07-17'],['2020-07-14'],"[2.9, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",151,133
AGTC,2020-07-10,2020-04-02,[9],"[25, 30, 39, 49, 62, 66, 70]",['2020-07-23'],"['2020-05-08', '2020-05-15', '2020-05-29', '2020-06-12', '2020-07-01', '2020-07-08', '2020-07-14']","[2.5, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]","[2.071428571428571, 0.42857142857142855, 0.5714285714285714, 0.42857142857142855, 0.42857142857142855, 0.0, 0.14285714285714285, 0.0]",133,131
AGYS,2020-07-01,2020-05-06,[15],"[6, 12, 16, 27, 36, 44]",['2020-07-23'],"['2020-05-14', '2020-05-22', '2020-05-29', '2020-06-15', '2020-06-26', '2020-07-09']","[2.9, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[2.7666666666666666, 0.8333333333333334, 0.8333333333333334, 0.0, 0.6666666666666666, 0.3333333333333333, 0.16666666666666666, 0.0]",662,638
AGZD,2020-02-20,2020-03-02,"[15, 26, 30, 36, 40, 45, 50, 84, 89, 100]","[15, 40, 44, 50, 54, 73, 81]","['2020-03-12', '2020-03-27', '2020-04-02', '2020-04-13', '2020-04-17', '2020-04-24', '2020-05-01', '2020-06-19', '2020-06-26', '2020-07-14']","['2020-03-23', '2020-04-28', '2020-05-04', '2020-05-12', '2020-05-18', '2020-06-15', '2020-06-25']","[2.39, 0.1, 0.7, 0.6, 0.5, 0.2, 0.0, 0.1]","[2.2142857142857144, 0.7142857142857143, 0.5714285714285714, 0.42857142857142855, 0.42857142857142855, 0.2857142857142857, 0.14285714285714285, 0.0]",166,149
AHCO,2020-05-08,2020-03-18,"[6, 11, 30, 39]","[23, 33, 50, 60, 72, 81, 86]","['2020-05-18', '2020-05-26', '2020-06-22', '2020-07-06']","['2020-04-21', '2020-05-05', '2020-05-29', '2020-06-12', '2020-06-30', '2020-07-14', '2020-07-21']","[2.725, 1.0, 0.5, 0.25, 0.75, 0.0, 0.25, 0.0]","[2.4571428571428573, 1.0, 0.5714285714285714, 0.2857142857142857, 0.5714285714285714, 0.2857142857142857, 0.14285714285714285, 0.0]",25,30
AHPI,2020-07-08,2020-05-27,"[6, 10]","[5, 12, 24, 33]","['2020-07-16', '2020-07-22']","['2020-06-03', '2020-06-12', '2020-06-30', '2020-07-14']","[2.75, 1.0, 1.0, 0.5, 0.5, 0.0, 0.0, 0.0]","[2.85, 1.0, 0.5, 0.25, 0.75, 0.0, 0.25, 0.25]",497,452
AIA,2020-02-12,2020-06-29,"[14, 30, 38, 45, 54, 68, 82, 91, 102, 110]","[12, 18]","['2020-03-04', '2020-03-26', '2020-04-07', '2020-04-17', '2020-04-30', '2020-05-20', '2020-06-10', '2020-06-23', '2020-07-09', '2020-07-21']","['2020-07-16', '2020-07-24']","[2.13, 0.0, 0.8, 0.3, 0.4, 0.2, 0.1, 0.0]","[3.55, 1.0, 1.0, 0.0, 1.0, 0.5, 0.0, 0.0]",301,306
AIH,2020-06-26,2020-06-18,[12],"[6, 14, 21]",['2020-07-15'],"['2020-06-26', '2020-07-09', '2020-07-20']","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.333333333333333, 1.0, 0.6666666666666666, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0]",21,18
AIHS,2020-06-10,2020-06-23,"[6, 20, 30]",[20],"['2020-06-18', '2020-07-09', '2020-07-23']",['2020-07-22'],"[3.1999999999999997, 1.0, 1.0, 0.6666666666666666, 0.6666666666666666, 0.0, 0.0, 0.0]","[2.0999999999999996, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",54,52
AIKI,2020-05-06,2020-06-11,"[15, 22, 29, 36, 44, 51, 55]","[9, 22]","['2020-05-28', '2020-06-08', '2020-06-17', '2020-06-26', '2020-07-09', '2020-07-20', '2020-07-24']","['2020-06-24', '2020-07-14']","[2.257142857142857, 0.7142857142857143, 0.42857142857142855, 0.2857142857142857, 0.42857142857142855, 0.14285714285714285, 0.42857142857142855, 0.14285714285714285]","[2.45, 1.0, 0.5, 0.0, 0.5, 0.5, 0.5, 0.0]",644,544
AIMC,2019-08-19,2020-06-25,"[18, 30, 55, 63, 69, 81, 98, 118, 123, 152, 162, 176, 182, 195, 202, 208, 219, 230]","[9, 16]","['2019-09-13', '2019-10-01', '2019-11-05', '2019-11-15', '2019-11-25', '2019-12-12', '2020-01-08', '2020-02-06', '2020-02-13', '2020-03-26', '2020-04-09', '2020-04-30', '2020-05-08', '2020-05-28', '2020-06-08', '2020-06-16', '2020-07-01', '2020-07-17']","['2020-07-09', '2020-07-20']","[2.1166666666666667, 0.1111111111111111, 0.6111111111111112, 0.2222222222222222, 0.5, 0.2222222222222222, 0.1111111111111111, 0.05555555555555555]","[1.95, 1.0, 0.5, 0.0, 0.5, 0.5, 0.0, 0.0]",311,304
AIMT,2020-07-01,2020-06-30,[9],[9],['2020-07-15'],['2020-07-14'],"[2.5, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]","[2.5, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]",119,119
AINV,2020-07-16,2020-07-10,[6],"[6, 11]",['2020-07-24'],"['2020-07-20', '2020-07-27']","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.3, 1.0, 0.5, 0.0, 0.5, 0.0, 0.5, 0.0]",348,352
AIQ,2020-07-13,2020-06-29,[6],"[10, 18]",['2020-07-21'],"['2020-07-14', '2020-07-24']","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.9, 1.0, 1.0, 0.5, 0.5, 0.5, 0.0, 0.0]",47,49
AIRG,2020-07-06,2020-05-13,[15],"[5, 22, 27, 38, 42]",['2020-07-27'],"['2020-05-20', '2020-06-15', '2020-06-22', '2020-07-08', '2020-07-14']","[2.9, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[2.22, 1.0, 0.6, 0.2, 0.4, 0.2, 0.2, 0.2]",96,93
AIRR,2020-07-02,2020-05-06,[12],"[6, 27, 35, 44, 51, 55]",['2020-07-21'],"['2020-05-14', '2020-06-15', '2020-06-25', '2020-07-09', '2020-07-20', '2020-07-24']","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.2333333333333334, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.5, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666]",156,147
AIRT,2020-06-16,2020-05-21,"[4, 15]","[12, 27, 44]","['2020-06-22', '2020-07-08']","['2020-06-09', '2020-06-30', '2020-07-24']","[2.15, 1.0, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0]","[2.7, 0.6666666666666666, 0.6666666666666666, 0.0, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.0]",588,496
AIRTP,2020-05-26,2020-06-10,"[6, 11, 40]","[6, 27]","['2020-06-03', '2020-06-10', '2020-07-22']","['2020-06-18', '2020-07-20']","[2.2333333333333334, 1.0, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0]","[2.9499999999999997, 1.0, 0.5, 0.0, 1.0, 0.5, 0.0, 0.0]",22,15
AKAM,2020-07-10,2020-06-25,[6],[12],['2020-07-20'],['2020-07-14'],"[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]",488,489
AKBA,2020-05-11,2020-04-08,"[5, 18, 30, 35, 39, 48]","[16, 24, 37, 44, 51, 55, 66, 74]","['2020-05-18', '2020-06-05', '2020-06-23', '2020-06-30', '2020-07-07', '2020-07-20']","['2020-05-01', '2020-05-13', '2020-06-02', '2020-06-11', '2020-06-22', '2020-06-26', '2020-07-14', '2020-07-24']","[2.6166666666666667, 1.0, 0.5, 0.5, 0.6666666666666666, 0.16666666666666666, 0.0, 0.16666666666666666]","[2.1, 0.375, 0.625, 0.125, 0.375, 0.0, 0.375, 0.125]",150,144
AKCA,2020-03-05,2020-06-30,"[18, 25, 36, 47, 56, 66, 75, 95]",[9],"['2020-03-31', '2020-04-09', '2020-04-27', '2020-05-12', '2020-05-26', '2020-06-09', '2020-06-22', '2020-07-21']",['2020-07-14'],"[2.1875, 0.625, 0.5, 0.375, 0.5, 0.25, 0.125, 0.0]","[2.5, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]",72,68
AKER,2020-06-23,2020-05-22,"[4, 18]","[15, 26, 30, 44]","['2020-06-29', '2020-07-20']","['2020-06-15', '2020-06-30', '2020-07-07', '2020-07-27']","[2.55, 1.0, 1.0, 0.0, 0.5, 0.5, 0.0, 0.0]","[2.65, 0.75, 0.75, 0.5, 0.5, 0.0, 0.25, 0.0]",147,142
AKRO,2019-07-01,2020-06-11,"[18, 27, 36, 42, 65, 78, 88, 100, 113, 126, 135, 142, 155, 163, 172, 182, 189, 196, 207, 215, 231, 238, 247, 257, 266, 270]","[12, 22, 30]","['2019-07-26', '2019-08-08', '2019-08-21', '2019-08-29', '2019-10-02', '2019-10-21', '2019-11-04', '2019-11-20', '2019-12-10', '2019-12-30', '2020-01-13', '2020-01-23', '2020-02-11', '2020-02-24', '2020-03-06', '2020-03-20', '2020-03-31', '2020-04-09', '2020-04-27', '2020-05-07', '2020-06-01', '2020-06-10', '2020-06-23', '2020-07-08', '2020-07-21', '2020-07-27']","['2020-06-29', '2020-07-14', '2020-07-24']","[1.846153846153846, 0.11538461538461539, 0.5384615384615384, 0.23076923076923078, 0.4230769230769231, 0.3076923076923077, 0.07692307692307693, 0.0]","[3.3000000000000003, 1.0, 1.0, 0.3333333333333333, 0.6666666666666666, 0.0, 0.3333333333333333, 0.0]",27,22
AKTS,2020-07-10,2020-06-11,"[6, 11]","[12, 22, 30]","['2020-07-20', '2020-07-27']","['2020-06-29', '2020-07-14', '2020-07-24']","[2.3, 1.0, 0.5, 0.0, 0.5, 0.0, 0.5, 0.0]","[3.3000000000000003, 1.0, 1.0, 0.3333333333333333, 0.6666666666666666, 0.0, 0.3333333333333333, 0.0]",101,92
AKTX,2020-06-08,2020-07-13,"[18, 28]",[9],"['2020-07-02', '2020-07-17']",['2020-07-24'],"[2.55, 1.0, 1.0, 0.0, 0.5, 0.5, 0.0, 0.0]","[2.5, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]",137,138
AKUS,2020-07-13,2020-07-06,[6],[8],['2020-07-21'],['2020-07-16'],"[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.4, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2,2
ALAC,2019-12-06,2020-05-15,"[20, 39, 99, 110, 118, 132, 139]","[17, 24, 30, 40, 47]","['2020-01-07', '2020-02-04', '2020-04-30', '2020-05-15', '2020-05-28', '2020-06-17', '2020-06-26']","['2020-06-10', '2020-06-19', '2020-06-29', '2020-07-14', '2020-07-23']","[2.2714285714285714, 0.2857142857142857, 0.5714285714285714, 0.2857142857142857, 0.42857142857142855, 0.14285714285714285, 0.42857142857142855, 0.0]","[2.0, 1.0, 0.6, 0.4, 0.4, 0.0, 0.0, 0.0]",18,27
ALACR,2015-03-12,2014-09-25,[],"[100, 150]",[],"['2015-03-04', '2015-12-09']","[0, 0, 0, 0, 0, 0, 0, 0]","[2.9, 0.0, 1.0, 1.0, 0.5, 0.0, 0.0, 0.0]",1,6
ALACU,2018-12-13,2018-11-27,"[207, 338, 373, 384]","[15, 28, 39, 105, 112, 123, 128, 152, 270, 379]","['2019-10-10', '2020-04-20', '2020-06-09', '2020-06-24']","['2018-12-19', '2019-01-09', '2019-01-25', '2019-05-01', '2019-05-10', '2019-05-28', '2019-06-04', '2019-07-09', '2019-12-24', '2020-06-02']","[1.7249999999999999, 0.25, 0.5, 0.0, 0.5, 0.25, 0.0, 0.0]","[1.84, 0.0, 0.5, 0.3, 0.5, 0.1, 0.0, 0.0]",7,12
ALBO,2020-06-02,2020-06-12,"[6, 17, 33]","[14, 21, 30]","['2020-06-10', '2020-06-25', '2020-07-20']","['2020-07-02', '2020-07-14', '2020-07-27']","[2.2666666666666666, 1.0, 0.3333333333333333, 0.0, 0.6666666666666666, 0.0, 0.3333333333333333, 0.0]","[2.5666666666666664, 1.0, 0.6666666666666666, 0.3333333333333333, 0.6666666666666666, 0.0, 0.0, 0.0]",276,276
ALCO,2019-04-30,2020-05-06,"[6, 18, 36, 42, 53, 64, 99, 106, 114, 129, 135, 148, 158, 172, 182, 187, 225, 236, 252, 259, 272, 279, 285, 298, 305]","[6, 18, 27, 34, 44, 50, 54]","['2019-05-08', '2019-05-24', '2019-06-20', '2019-06-28', '2019-07-16', '2019-07-31', '2019-09-19', '2019-09-30', '2019-10-10', '2019-10-31', '2019-11-08', '2019-11-27', '2019-12-12', '2020-01-03', '2020-01-17', '2020-01-27', '2020-03-20', '2020-04-06', '2020-04-29', '2020-05-08', '2020-05-28', '2020-06-08', '2020-06-16', '2020-07-06', '2020-07-15']","['2020-05-14', '2020-06-02', '2020-06-15', '2020-06-24', '2020-07-09', '2020-07-17', '2020-07-23']","[1.98, 0.12, 0.6, 0.16, 0.48, 0.28, 0.08, 0.0]","[2.785714285714286, 0.8571428571428571, 0.8571428571428571, 0.14285714285714285, 0.5714285714285714, 0.42857142857142855, 0.14285714285714285, 0.14285714285714285]",663,603
ALDX,2020-04-29,2020-02-14,"[13, 22, 33, 42, 55, 60]","[21, 34, 54, 58, 70, 75, 83, 90, 97, 110]","['2020-05-18', '2020-06-01', '2020-06-16', '2020-06-29', '2020-07-17', '2020-07-24']","['2020-03-17', '2020-04-03', '2020-05-04', '2020-05-08', '2020-05-27', '2020-06-03', '2020-06-15', '2020-06-24', '2020-07-06', '2020-07-23']","[2.6666666666666665, 0.8333333333333334, 0.5, 0.3333333333333333, 0.5, 0.0, 0.5, 0.3333333333333333]","[2.0100000000000002, 0.0, 0.6, 0.4, 0.4, 0.2, 0.1, 0.1]",137,138
