ticker,peak_cycle_date,bot_cycle_date,peak_pattern,bot_pattern,peak_date,bot_date,peak_hit,bot_hit,all_peak_count,all_bot_count
PLAN,2020/5/22,2020/6/11,"[12, 21, 32, 42]","[12, 24, 30]","['2020-06-10', '2020-06-23', '2020-07-09', '2020-07-23']","['2020-06-29', '2020-07-16', '2020-07-24']","[2.425, 1.0, 0.75, 0.0, 0.5, 0.25, 0.25, 0.0]","[2.4, 1.0, 1.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.6666666666666666, 0.0]",41,44
PLD,2020/4/17,2020/6/24,"[7, 15, 21, 36, 41, 54]",[15],"['2020-04-28', '2020-05-08', '2020-05-18', '2020-06-09', '2020-06-16', '2020-07-06']",['2020-07-16'],"[1.95, 1.0, 0.6666666666666666, 0.16666666666666666, 0.3333333333333333, 0.0, 0.16666666666666666, 0.0]","[2.0999999999999996, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",485,503
PLNT,2020/3/25,2019/10/23,"[13, 24, 30, 42, 50, 57, 68, 77]","[9, 29, 36, 47, 64, 100, 112, 120, 132, 140, 161, 171, 181]","['2020-04-14', '2020-04-29', '2020-05-07', '2020-05-26', '2020-06-05', '2020-06-16', '2020-07-01', '2020-07-15']","['2019-11-05', '2019-12-04', '2019-12-13', '2019-12-31', '2020-01-27', '2020-03-18', '2020-04-03', '2020-04-16', '2020-05-04', '2020-05-14', '2020-06-15', '2020-06-29', '2020-07-14']","[1.7000000000000002, 1.0, 0.5, 0.25, 0.25, 0.125, 0.125, 0.125]","[1.4000000000000001, 0.07692307692307693, 0.38461538461538464, 0.23076923076923078, 0.23076923076923078, 0.23076923076923078, 0.23076923076923078, 0.0]",108,108
PLOW,2020/6/23,2020/2/7,"[4, 21]","[14, 28, 39, 50, 67, 87, 96, 105]","['2020-06-29', '2020-07-23']","['2020-02-28', '2020-03-19', '2020-04-03', '2020-04-21', '2020-05-14', '2020-06-12', '2020-06-25', '2020-07-09']","[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]","[1.8375000000000001, 0.75, 0.5, 0.25, 0.375, 0.125, 0.125, 0.0]",222,236
PLT,2020/6/16,2020/6/26,"[5, 15]",[7],"['2020-06-23', '2020-07-08']",['2020-07-08'],"[1.75, 1.0, 0.5, 1.0, 0.0, 0.0, 0.0, 0.5]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",591,593
PLYM,2020/6/16,2020/7/16,[12],[7],['2020-07-02'],['2020-07-27'],"[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",71,75
PM,2020/4/28,2020/5/14,"[21, 28, 35, 63]","[21, 30, 36, 45]","['2020-05-28', '2020-06-08', '2020-06-17', '2020-07-28']","['2020-06-15', '2020-06-26', '2020-07-07', '2020-07-20']","[2.925, 0.75, 0.5, 0.25, 1.0, 0.0, 0.0, 0.0]","[2.5, 1.0, 1.0, 0.5, 0.25, 0.0, 0.25, 0.0]",268,279
PMF,2020/6/16,2020/6/11,[12],"[6, 24]",['2020-07-02'],"['2020-06-19', '2020-07-16']","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[2.05, 1.0, 1.0, 0.0, 0.0, 0.5, 0.5, 0.0]",361,365
PML,2020/4/16,2020/5/14,"[15, 38, 42, 49, 58]","[19, 42]","['2020-05-07', '2020-06-10', '2020-06-16', '2020-06-25', '2020-07-09']","['2020-06-11', '2020-07-15']","[1.58, 0.8, 0.4, 0.2, 0.4, 0.0, 0.0, 0.0]","[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]",348,329
PMM,2019/8/20,2020/5/14,"[9, 21, 35, 46, 55, 65, 84, 105, 130, 135, 154, 163, 184, 210, 230]","[19, 30, 35]","['2019-09-03', '2019-09-19', '2019-10-09', '2019-10-24', '2019-11-06', '2019-11-20', '2019-12-18', '2020-01-21', '2020-02-26', '2020-03-04', '2020-03-31', '2020-04-14', '2020-05-13', '2020-06-19', '2020-07-20']","['2020-06-11', '2020-06-26', '2020-07-06']","[1.8133333333333335, 0.2, 0.4, 0.5333333333333333, 0.4, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667]","[1.7333333333333334, 1.0, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0, 0.0]",398,385
PMO,2020/5/20,2020/5/14,"[12, 18, 24, 43]","[19, 30, 35]","['2020-06-08', '2020-06-16', '2020-06-24', '2020-07-22']","['2020-06-11', '2020-06-26', '2020-07-06']","[1.6749999999999998, 1.0, 0.75, 0.0, 0.0, 0.25, 0.5, 0.0]","[1.7333333333333334, 1.0, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0, 0.0]",403,426
PMT,2020/4/22,2020/6/19,"[5, 12, 25, 38, 45, 63]","[9, 14, 24]","['2020-04-29', '2020-05-08', '2020-05-28', '2020-06-16', '2020-06-25', '2020-07-22']","['2020-07-02', '2020-07-10', '2020-07-24']","[1.7, 0.8333333333333334, 0.5, 0.5, 0.16666666666666666, 0.0, 0.16666666666666666, 0.16666666666666666]","[2.1, 1.0, 0.6666666666666666, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0]",250,263
PMX,2020/5/7,2020/2/13,[21],"[10, 24, 35, 50, 63, 82, 90, 98, 108]",['2020-06-08'],"['2020-02-28', '2020-03-19', '2020-04-03', '2020-04-27', '2020-05-14', '2020-06-11', '2020-06-23', '2020-07-06', '2020-07-20']","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.7666666666666666, 0.0, 0.4444444444444444, 0.4444444444444444, 0.3333333333333333, 0.1111111111111111, 0.2222222222222222, 0.0]",339,356
PNC,2020/6/16,2020/7/9,[12],[12],['2020-07-02'],['2020-07-27'],"[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",820,823
PNF,2020/5/7,2020/4/2,"[21, 30, 42]","[7, 16, 29, 48, 57, 70]","['2020-06-08', '2020-06-19', '2020-07-08']","['2020-04-14', '2020-04-27', '2020-05-14', '2020-06-11', '2020-06-24', '2020-07-14']","[2.966666666666667, 1.0, 1.0, 0.3333333333333333, 0.6666666666666666, 0.0, 0.0, 0.0]","[1.616666666666667, 0.8333333333333334, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.0]",386,378
PNI,2020/1/29,2020/5/27,"[20, 42, 51, 63, 85, 91, 101, 114, 120]","[7, 13, 21, 38]","['2020-02-27', '2020-03-30', '2020-04-13', '2020-04-29', '2020-06-01', '2020-06-09', '2020-06-23', '2020-07-13', '2020-07-21']","['2020-06-05', '2020-06-15', '2020-06-25', '2020-07-21']","[1.711111111111111, 0.0, 0.5555555555555556, 0.3333333333333333, 0.3333333333333333, 0.1111111111111111, 0.1111111111111111, 0.0]","[1.625, 1.0, 0.25, 0.0, 0.5, 0.0, 0.0, 0.25]",368,350
PNM,2020/6/8,2020/7/9,"[6, 19, 35]",[12],"['2020-06-16', '2020-07-06', '2020-07-28']",['2020-07-27'],"[1.5, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",773,809
PNR,2020/5/27,2020/6/26,"[7, 14, 35, 40]","[7, 15]","['2020-06-05', '2020-06-16', '2020-07-16', '2020-07-23']","['2020-07-08', '2020-07-20']","[2.125, 1.0, 0.0, 0.5, 0.75, 0.25, 0.0, 0.0]","[2.15, 1.0, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0]",737,741
PNW,2019/10/31,2020/7/9,"[12, 20, 35, 42, 61, 76, 84, 100, 110, 123, 136, 150, 156, 169, 182]",[12],"['2019-11-18', '2019-11-29', '2019-12-20', '2020-01-02', '2020-01-30', '2020-02-21', '2020-03-04', '2020-03-26', '2020-04-09', '2020-04-29', '2020-05-18', '2020-06-08', '2020-06-16', '2020-07-06', '2020-07-23']",['2020-07-27'],"[1.4933333333333332, 0.13333333333333333, 0.4, 0.3333333333333333, 0.26666666666666666, 0.06666666666666667, 0.2, 0.0]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",836,830
POL,2020/5/12,2019/8/5,"[18, 24, 36, 42]","[17, 34, 42, 55, 62, 72, 77, 84, 91, 108, 120, 124, 131, 143, 156, 168, 176, 188, 196, 215, 225, 234]","['2020-06-08', '2020-06-16', '2020-07-02', '2020-07-13']","['2019-08-28', '2019-09-23', '2019-10-03', '2019-10-22', '2019-10-31', '2019-11-14', '2019-11-21', '2019-12-03', '2019-12-12', '2020-01-08', '2020-01-27', '2020-01-31', '2020-02-11', '2020-02-28', '2020-03-18', '2020-04-03', '2020-04-16', '2020-05-04', '2020-05-14', '2020-06-11', '2020-06-25', '2020-07-09']","[2.4749999999999996, 1.0, 1.0, 0.0, 0.25, 0.25, 0.5, 0.0]","[1.5454545454545452, 0.045454545454545456, 0.4090909090909091, 0.18181818181818182, 0.2727272727272727, 0.18181818181818182, 0.2727272727272727, 0.09090909090909091]",481,484
POR,2020/7/6,2020/7/9,[14],[12],['2020-07-24'],['2020-07-27'],"[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",328,326
POST,2020/6/8,2020/5/14,"[6, 10, 21, 26, 30]","[6, 21, 29, 39, 45]","['2020-06-16', '2020-06-22', '2020-07-08', '2020-07-15', '2020-07-21']","['2020-05-22', '2020-06-15', '2020-06-25', '2020-07-10', '2020-07-20']","[1.6, 1.0, 0.6, 0.4, 0.2, 0.0, 0.0, 0.0]","[1.6999999999999997, 1.0, 0.8, 0.2, 0.2, 0.0, 0.0, 0.0]",214,214
PPG,2020/5/27,2020/7/9,"[7, 14, 27, 36]",[7],"['2020-06-05', '2020-06-16', '2020-07-06', '2020-07-17']",['2020-07-20'],"[2.05, 1.0, 0.5, 0.0, 0.5, 0.0, 0.25, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",846,865
PPL,2020/7/2,2020/5/14,"[10, 15]","[21, 30, 38, 47]","['2020-07-17', '2020-07-24']","['2020-06-15', '2020-06-26', '2020-07-09', '2020-07-22']","[1.5, 1.0, 0.5, 1.0, 0.0, 0.0, 0.0, 0.0]","[1.475, 1.0, 0.5, 0.25, 0.25, 0.0, 0.0, 0.0]",734,745
PPR,2020/6/16,2020/5/26,[24],"[14, 25, 42]",['2020-07-21'],"['2020-06-15', '2020-06-30', '2020-07-24']","[2.7, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[2.1666666666666665, 1.0, 0.3333333333333333, 0.3333333333333333, 0.6666666666666666, 0.0, 0.0, 0.0]",341,350
PPT,2020/6/10,2020/7/1,"[5, 30]",[7],"['2020-06-17', '2020-07-23']",['2020-07-13'],"[1.75, 1.0, 0.5, 1.0, 0.0, 0.0, 0.0, 0.5]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",361,403
PPX,2020/7/16,2020/5/14,[7],"[21, 32, 51]",['2020-07-27'],"['2020-06-15', '2020-06-30', '2020-07-28']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.7666666666666666, 1.0, 0.6666666666666666, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0]",162,168
PQG,2019/10/7,2019/8/23,"[7, 19, 23, 39, 43, 60, 84, 93, 118, 126, 141, 145, 160, 168, 177, 187, 196, 200]","[21, 32, 60, 72, 94, 110, 119, 140, 145, 154, 162, 176, 182, 201, 206, 210, 220]","['2019-10-16', '2019-11-01', '2019-11-07', '2019-12-02', '2019-12-06', '2020-01-02', '2020-02-06', '2020-02-20', '2020-03-26', '2020-04-07', '2020-04-29', '2020-05-05', '2020-05-27', '2020-06-08', '2020-06-19', '2020-07-06', '2020-07-17', '2020-07-23']","['2019-09-24', '2019-10-09', '2019-11-18', '2019-12-05', '2020-01-08', '2020-01-31', '2020-02-13', '2020-03-16', '2020-03-23', '2020-04-03', '2020-04-16', '2020-05-06', '2020-05-14', '2020-06-11', '2020-06-18', '2020-06-24', '2020-07-09']","[1.5055555555555555, 0.2222222222222222, 0.4444444444444444, 0.2222222222222222, 0.2777777777777778, 0.16666666666666666, 0.16666666666666666, 0.0]","[1.5941176470588236, 0.23529411764705882, 0.35294117647058826, 0.35294117647058826, 0.35294117647058826, 0.17647058823529413, 0.11764705882352941, 0.0]",75,64
PRA,2020/7/1,2020/6/15,"[9, 15]","[7, 16, 24]","['2020-07-15', '2020-07-23']","['2020-06-24', '2020-07-08', '2020-07-20']","[1.75, 1.0, 1.0, 0.5, 0.0, 0.0, 0.0, 0.0]","[1.7999999999999998, 1.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.0]",555,564
PRGO,2020/6/8,2020/6/24,"[9, 18, 28]","[10, 21]","['2020-06-19', '2020-07-02', '2020-07-17']","['2020-07-09', '2020-07-24']","[1.6666666666666665, 1.0, 0.6666666666666666, 0.0, 0.3333333333333333, 0.0, 0.0, 0.0]","[2.15, 1.0, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0]",594,587
PRH,2020/6/5,2019/12/9,[30],"[13, 27, 36, 48, 55, 68, 91, 99, 108, 129, 140, 149]",['2020-07-20'],"['2019-12-27', '2020-01-17', '2020-01-31', '2020-02-19', '2020-02-28', '2020-03-18', '2020-04-21', '2020-05-01', '2020-05-14', '2020-06-15', '2020-06-30', '2020-07-14']","[2.0999999999999996, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[1.4249999999999998, 0.08333333333333333, 0.5, 0.16666666666666666, 0.16666666666666666, 0.08333333333333333, 0.25, 0.16666666666666666]",157,160
PRI,2020/6/23,2020/5/14,"[6, 16, 21]","[10, 21, 30, 38]","['2020-07-01', '2020-07-16', '2020-07-23']","['2020-05-29', '2020-06-15', '2020-06-26', '2020-07-09']","[1.7666666666666666, 1.0, 0.6666666666666666, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0]","[1.65, 1.0, 0.5, 0.5, 0.25, 0.0, 0.0, 0.0]",245,234
PRLB,2020/6/16,2019/12/3,"[14, 28]","[14, 22, 36, 40, 45, 59, 75, 84, 92, 104, 112, 133, 141, 145, 150]","['2020-07-07', '2020-07-27']","['2019-12-23', '2020-01-06', '2020-01-27', '2020-01-31', '2020-02-07', '2020-02-28', '2020-03-23', '2020-04-03', '2020-04-16', '2020-05-04', '2020-05-14', '2020-06-15', '2020-06-25', '2020-07-01', '2020-07-09']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.4533333333333331, 0.06666666666666667, 0.4, 0.3333333333333333, 0.26666666666666666, 0.2, 0.13333333333333333, 0.0]",201,209
PRMW,2020/6/23,2020/4/22,"[7, 15]","[10, 16, 35, 48, 57]","['2020-07-02', '2020-07-15']","['2020-05-06', '2020-05-14', '2020-06-11', '2020-06-30', '2020-07-14']","[2.15, 1.0, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0]","[1.68, 1.0, 0.4, 0.4, 0.2, 0.4, 0.2, 0.0]",16,19
PRO,2020/5/7,2019/8/5,"[8, 21, 34, 40, 51]","[14, 25, 36, 42, 58, 63, 67, 84, 91, 103, 124, 129, 135, 143, 156, 168, 179, 190, 196, 215, 227, 237]","['2020-05-19', '2020-06-08', '2020-06-25', '2020-07-06', '2020-07-21']","['2019-08-23', '2019-09-10', '2019-09-25', '2019-10-03', '2019-10-25', '2019-11-01', '2019-11-07', '2019-12-03', '2019-12-12', '2019-12-31', '2020-01-31', '2020-02-07', '2020-02-18', '2020-02-28', '2020-03-18', '2020-04-03', '2020-04-21', '2020-05-06', '2020-05-14', '2020-06-11', '2020-06-29', '2020-07-14']","[1.44, 1.0, 0.4, 0.2, 0.2, 0.4, 0.0, 0.2]","[1.468181818181818, 0.09090909090909091, 0.4090909090909091, 0.18181818181818182, 0.3181818181818182, 0.045454545454545456, 0.18181818181818182, 0.0]",299,311
PROS,2020/5/11,2020/3/19,"[10, 21, 30, 45]","[6, 10, 23, 42, 51, 60, 64]","['2020-05-26', '2020-06-10', '2020-06-23', '2020-07-15']","['2020-03-27', '2020-04-02', '2020-04-22', '2020-05-19', '2020-06-02', '2020-06-15', '2020-06-19']","[2.125, 1.0, 0.75, 0.75, 0.25, 0.0, 0.0, 0.0]","[1.5571428571428572, 1.0, 0.5714285714285714, 0.2857142857142857, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.0]",23,23
PRS,2020/5/18,2020/4/3,"[13, 24]","[19, 28, 49, 54, 60]","['2020-06-05', '2020-06-22']","['2020-05-01', '2020-05-14', '2020-06-15', '2020-06-22', '2020-06-30']","[1.7000000000000002, 1.0, 0.5, 0.0, 0.0, 0.5, 0.5, 0.5]","[1.78, 0.8, 0.4, 0.2, 0.4, 0.0, 0.2, 0.0]",37,39
PRSP,2020/1/29,2020/5/14,"[5, 16, 23, 35, 40, 50, 56, 63, 72, 78, 89, 96, 108, 118]","[6, 19, 30, 39, 49]","['2020-02-05', '2020-02-21', '2020-03-03', '2020-03-19', '2020-03-26', '2020-04-09', '2020-04-20', '2020-04-29', '2020-05-12', '2020-05-20', '2020-06-05', '2020-06-16', '2020-07-02', '2020-07-17']","['2020-05-22', '2020-06-11', '2020-06-26', '2020-07-10', '2020-07-24']","[1.4785714285714284, 0.14285714285714285, 0.35714285714285715, 0.2857142857142857, 0.21428571428571427, 0.35714285714285715, 0.21428571428571427, 0.14285714285714285]","[1.42, 0.8, 0.6, 0.2, 0.2, 0.0, 0.0, 0.0]",57,52
PRT,2020/5/22,2020/7/14,"[12, 27, 38]",[7],"['2020-06-10', '2020-07-01', '2020-07-17']",['2020-07-23'],"[1.3333333333333333, 1.0, 0.6666666666666666, 0.0, 0.0, 0.0, 0.3333333333333333, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",41,47
PRTY,2020/6/16,2020/2/11,"[9, 21]","[12, 25, 37, 60, 65, 84, 101, 106]","['2020-06-29', '2020-07-16']","['2020-02-28', '2020-03-18', '2020-04-03', '2020-05-07', '2020-05-14', '2020-06-11', '2020-07-07', '2020-07-14']","[2.4, 1.0, 1.0, 0.0, 0.5, 0.0, 0.0, 0.0]","[1.4625, 0.625, 0.375, 0.375, 0.125, 0.0, 0.375, 0.0]",120,109
PRU,2020/7/6,2020/5/22,[14],"[5, 15, 24, 32]",['2020-07-24'],"['2020-06-01', '2020-06-15', '2020-06-26', '2020-07-09']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.6749999999999998, 1.0, 0.5, 0.5, 0.0, 0.5, 0.25, 0.25]",468,453
PSA,2020/4/14,2020/6/4,"[10, 18, 24, 35, 40, 44, 57, 63]","[14, 24, 36]","['2020-04-28', '2020-05-08', '2020-05-18', '2020-06-03', '2020-06-10', '2020-06-16', '2020-07-06', '2020-07-14']","['2020-06-24', '2020-07-09', '2020-07-27']","[1.7125, 0.75, 0.5, 0.375, 0.25, 0.25, 0.125, 0.0]","[2.433333333333333, 1.0, 0.6666666666666666, 0.0, 0.3333333333333333, 0.3333333333333333, 0.6666666666666666, 0.0]",658,698
PSB,2020/7/6,2020/7/9,[7],[7],['2020-07-15'],['2020-07-20'],"[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",586,580
PSF,2020/1/23,2020/3/19,"[7, 12, 19, 28, 47, 54, 69, 91, 101, 105, 115, 120]","[9, 18, 39, 60, 69, 80, 84]","['2020-02-03', '2020-02-10', '2020-02-20', '2020-03-04', '2020-03-31', '2020-04-09', '2020-05-01', '2020-06-03', '2020-06-17', '2020-06-23', '2020-07-08', '2020-07-15']","['2020-04-01', '2020-04-15', '2020-05-14', '2020-06-15', '2020-06-26', '2020-07-14', '2020-07-20']","[1.55, 0.08333333333333333, 0.4166666666666667, 0.25, 0.3333333333333333, 0.08333333333333333, 0.16666666666666666, 0.0]","[1.9857142857142858, 0.7142857142857143, 0.8571428571428571, 0.2857142857142857, 0.14285714285714285, 0.14285714285714285, 0.2857142857142857, 0.0]",207,206
PSN,2020/5/12,2020/2/28,"[17, 24, 36, 46]","[13, 24, 36, 45, 61, 74, 83, 91]","['2020-06-05', '2020-06-16', '2020-07-02', '2020-07-17']","['2020-03-18', '2020-04-02', '2020-04-21', '2020-05-04', '2020-05-27', '2020-06-15', '2020-06-26', '2020-07-09']","[1.375, 1.0, 0.5, 0.0, 0.0, 0.25, 0.5, 0.0]","[1.2875, 0.75, 0.375, 0.125, 0.125, 0.125, 0.25, 0.125]",29,30
PSO,2020/6/16,2020/7/16,"[5, 12, 25]",[7],"['2020-06-23', '2020-07-02', '2020-07-22']",['2020-07-27'],"[1.5666666666666667, 1.0, 0.3333333333333333, 0.6666666666666666, 0.0, 0.0, 0.3333333333333333, 0.3333333333333333]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",549,528
PSTG,2020/6/17,2020/4/16,"[12, 25]","[12, 20, 35, 39, 49, 57, 61]","['2020-07-06', '2020-07-23']","['2020-05-04', '2020-05-14', '2020-06-05', '2020-06-11', '2020-06-25', '2020-07-08', '2020-07-14']","[1.65, 1.0, 0.5, 0.5, 0.0, 0.0, 0.5, 0.0]","[1.5999999999999999, 0.8571428571428571, 0.42857142857142855, 0.2857142857142857, 0.2857142857142857, 0.0, 0.14285714285714285, 0.0]",111,110
PSTL,2020/3/6,2020/4/16,"[22, 32, 42, 51, 84, 88, 94]","[19, 35, 48, 56, 63, 70]","['2020-04-07', '2020-04-22', '2020-05-06', '2020-05-19', '2020-07-07', '2020-07-13', '2020-07-21']","['2020-05-13', '2020-06-05', '2020-06-24', '2020-07-07', '2020-07-16', '2020-07-27']","[1.4285714285714284, 0.5714285714285714, 0.42857142857142855, 0.0, 0.2857142857142857, 0.2857142857142857, 0.14285714285714285, 0.0]","[2.333333333333333, 0.5, 0.3333333333333333, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.16666666666666666, 0.0]",25,32
PSV,2020/6/5,2020/7/9,[24],[7],['2020-07-10'],['2020-07-20'],"[2.7, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",124,109
PSX,2020/4/9,2020/6/18,"[21, 33, 40, 57, 70]","[15, 21]","['2020-05-11', '2020-05-28', '2020-06-08', '2020-07-01', '2020-07-21']","['2020-07-10', '2020-07-20']","[2.02, 0.8, 0.6, 0.4, 0.4, 0.2, 0.0, 0.0]","[2.75, 1.0, 1.0, 0.5, 0.5, 0.0, 0.0, 0.0]",191,196
PSXP,2020/6/5,2019/7/30,"[7, 27]","[6, 20, 27, 40, 51, 60, 72, 79, 89, 108, 115, 127, 135, 147, 156, 160, 168, 176, 182, 191, 200, 205, 210, 221, 238, 243]","['2020-06-16', '2020-07-15']","['2019-08-07', '2019-08-27', '2019-09-06', '2019-09-25', '2019-10-10', '2019-10-23', '2019-11-08', '2019-11-19', '2019-12-04', '2020-01-02', '2020-01-13', '2020-01-30', '2020-02-11', '2020-02-28', '2020-03-12', '2020-03-18', '2020-03-30', '2020-04-09', '2020-04-20', '2020-05-01', '2020-05-14', '2020-05-21', '2020-05-29', '2020-06-15', '2020-07-09', '2020-07-16']","[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]","[1.4846153846153844, 0.11538461538461539, 0.46153846153846156, 0.34615384615384615, 0.19230769230769232, 0.23076923076923078, 0.19230769230769232, 0.038461538461538464]",160,167
PTR,2020/5/19,2020/5/15,"[21, 32, 45]","[5, 20, 31, 42]","['2020-06-18', '2020-07-06', '2020-07-23']","['2020-05-22', '2020-06-15', '2020-06-30', '2020-07-16']","[2.0, 1.0, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0]","[1.475, 1.0, 0.25, 0.5, 0.25, 0.0, 0.0, 0.25]",473,480
PTY,2020/7/6,2018/11/20,"[7, 15]","[10, 20, 36, 40, 72, 83, 90, 100, 112, 117, 125, 133, 140, 150, 159, 175, 190, 204, 217, 226, 242, 249, 253, 259, 267, 285, 295, 300, 318, 343, 349, 354, 371, 390, 401, 412]","['2020-07-15', '2020-07-27']","['2018-12-06', '2018-12-20', '2019-01-15', '2019-01-22', '2019-03-08', '2019-03-25', '2019-04-03', '2019-04-17', '2019-05-06', '2019-05-13', '2019-05-23', '2019-06-05', '2019-06-14', '2019-06-28', '2019-07-12', '2019-08-05', '2019-08-26', '2019-09-16', '2019-10-03', '2019-10-16', '2019-11-07', '2019-11-18', '2019-11-22', '2019-12-03', '2019-12-13', '2020-01-10', '2020-01-27', '2020-02-03', '2020-02-28', '2020-04-03', '2020-04-14', '2020-04-21', '2020-05-14', '2020-06-11', '2020-06-26', '2020-07-14']","[2.15, 1.0, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0]","[1.3527777777777776, 0.16666666666666666, 0.3888888888888889, 0.3888888888888889, 0.2222222222222222, 0.08333333333333333, 0.1111111111111111, 0.0]",340,366
PUK,2020/2/20,2020/6/24,"[9, 25, 35, 40, 48, 55, 64, 74, 84, 96, 101]","[13, 21]","['2020-03-04', '2020-03-26', '2020-04-09', '2020-04-17', '2020-04-29', '2020-05-08', '2020-05-21', '2020-06-05', '2020-06-19', '2020-07-08', '2020-07-15']","['2020-07-14', '2020-07-24']","[1.481818181818182, 0.0, 0.36363636363636365, 0.36363636363636365, 0.18181818181818182, 0.36363636363636365, 0.2727272727272727, 0.09090909090909091]","[2.05, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.5]",485,495
PUMP,2020/5/12,2020/7/2,"[10, 18, 24, 35, 44, 48, 53]",[7],"['2020-05-27', '2020-06-08', '2020-06-16', '2020-07-01', '2020-07-15', '2020-07-21', '2020-07-28']",['2020-07-14'],"[1.5428571428571427, 0.8571428571428571, 0.42857142857142855, 0.2857142857142857, 0.14285714285714285, 0.2857142857142857, 0.2857142857142857, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",76,84
PVG,2020/6/2,2020/4/1,"[7, 15, 28, 38]","[21, 29, 38, 45, 54, 60, 71]","['2020-06-11', '2020-06-23', '2020-07-13', '2020-07-27']","['2020-05-01', '2020-05-13', '2020-05-27', '2020-06-05', '2020-06-18', '2020-06-26', '2020-07-14']","[1.675, 1.0, 0.25, 0.25, 0.5, 0.0, 0.0, 0.0]","[1.5142857142857142, 1.0, 0.5714285714285714, 0.2857142857142857, 0.14285714285714285, 0.0, 0.14285714285714285, 0.0]",214,203
PVH,2020/7/1,2020/7/9,"[10, 15]",[7],"['2020-07-16', '2020-07-23']",['2020-07-20'],"[1.5, 1.0, 0.5, 1.0, 0.0, 0.0, 0.0, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",807,748
